Latitude,Longitude,Pycnopodia_helianthoides logistic values
-3498605.566,3024054.046,0.4669779
-3728141.115,3031420.085,0.44410202
-2208494.332,55242.73731,0.7051741
-1884140.387,1342610.27,0.46624509
-1892646.581,-668072.9687,0.6543061
-2097263.77,1771559.867,0.51479334
-2181996.414,-2039.009983,0.81782407
-2144677.482,824413.9635,0.007096853
-2134660.361,1627540.579,0.6594791
-2087604.174,-472975.3271,0.29974347
-1905533.123,1263700.611,0.61121076
-2718588.373,3001149.512,0.6479879
-2167314.952,683219.8244,0.5608367
-3629791.053,3081348.091,0.6496426
-1865233.833,1253843.324,0.3922737
-1888360.187,1233988.461,0.6583446
-1859081.015,1234740.247,0.514659
-1849954.081,1238092.428,0.6263599
-3618123.001,2972673.134,0.48970902
-2043073.718,1420284.117,0.6742912
-1883299.901,1326608.253,0.58436716
-2187553.634,47043.39307,0.77254355
-1832065.576,1293931.715,0.54601395
-2124469.252,-334858.8497,0.7339362
-3222499.215,3113054.657,0.049346536
-1944366.034,-541022.8716,0.0018594258
-2303195.469,2461807.416,0.11868561
-1854809.184,1240958.7,0.5293852
-2056069.242,-424692.0789,0.020307073
-2056277.028,-406345.5302,0.42573228
-1967177.375,-475437.8596,0.6276422
-2319001.979,2324628.291,0.0010631618
-1858523.692,1299436.652,0.42760605
-2223614.401,2103625.584,0.5138851
-3067826.891,3025777.341,0.61703026
-2902412.427,3107158.902,0.47320667
-1890350.458,1402523.89,0.7099438
-1893477.822,1270729.8,0.61420894
-2968417.094,3041908.794,0.548538
-1891661.11,1256726.177,0.530289
-3476631.809,3015948.909,0.53497577
-1907117.847,1264790.694,0.58710945
-1935950.126,1415971.892,0.64211
-1938838.072,1459372.569,0.47442126
-1887267.463,1376005.405,0.12840582
-2189169.122,-121550.1036,0.009675815
-2166479.762,-145547.5677,0.63481814
-2175668.88,645930.936,0.12308726
-2070720.854,-464141.3181,0.003065217
-2205969.641,108595.624,0.6828495
-3601456.886,2946526.544,0.0077930116
-1858382.526,1257067.059,0.46445617
-3124420.007,2963429.728,0.60404056
-1895129.961,-561894.0193,0.3497646
-3689966.277,3104323.996,0.6552717
-2835638.658,3064330.915,0.5165118
-2221448.412,4749.134791,0.061367765
-2308930.698,2484840.365,0.25499326
-1910709.466,-565015.082,0.15372828
-2057400.736,-439927.6556,0.7534621
-1867639.595,1283977.916,0.3891235
-1844124.356,1213293.052,0.45442852
-1883886.998,1257740.68,0.49497366
-1868644.729,1223531.11,0.5965472
-1913828.543,1429192.665,0.50650775
-2097530.932,1701452.096,0.5242596
-3513465.723,3186583.832,0.6226645
-2173386.757,568193.7034,0.6577455
-1881436.656,1250834.064,0.40107492
-1887126.107,1261578.119,0.530289
-1978092.936,-597737.4355,0.08679534
-3257134.957,2964142.964,0.6818059
-2100394.08,828583.0786,0.65274155
-1989584.252,-672622.5904,0.0017055913
-1903225.221,1380746.718,0.17060211
-3200192.755,2955306.814,0.61803406
-1899875.395,1259426.551,0.47625569
-1848819.192,1300293.134,0.38331646
-1880798.936,1272492.113,0.48020297
-2286698.859,2343719.68,0.14561853
-2073946.93,-580903.3546,0.04036724
-1862092.627,1293097.104,0.36250913
-2475390.368,2910691.413,0.58714515
-1827378.741,1282835.979,0.4858176
-1892474.579,1232077.202,0.6583446
-2029155.026,-422286.7456,0.792908
-1844639.79,1256664.142,0.51857656
-1837040.264,1296089.496,0.54601395
-1868729.071,1323064.646,0.55052984
-1860667.135,1353351.651,0.35531434
-1861502.129,1358776.917,0.12614594
-3702792.395,3077745.78,0.5217528
-3332664.164,3008272.281,0.65252614
-1869468.071,1223364.79,0.5965472
-2095767.521,-481633.7661,0.39391556
-2009321.955,-500729.7474,0.012755473
-2100635.257,-432385.8366,0.82391864
-2170340.725,-60062.65232,0.7447918
-2735622.214,3035637.288,0.2541588
-1857921.631,1234230.071,0.514659
-3387760.176,3073878.827,0.38640523
-2093144.146,1710918.34,0.5242596
-1909824.504,1399046.433,0.22510034
-2629203.403,3046330.344,0.5633087
-1882712.202,1346571.111,0.46624509
-3866002.423,3137692.49,0.45929822
-1863599.454,1381872.561,0.5374292
-4108566.954,3177214.758,0.50349915
-2104463.92,776282.0543,0.62563396
-3642543.662,2988614.421,0.68130517
-2947594.364,3062700.465,0.273813
-1895295.864,-588230.4445,0.008009228
-3164018.572,2996569.806,0.72426605
-1843837.513,1289303.284,0.5009411
-3321835.332,2924680.99,0.008713412
-1945436.957,-523259.33,0.68626213
-1841648.03,1271439.388,0.5548557
-2931999.253,3052410.242,0.45361868
-2134124.69,-256412.3728,0.18879046
-1904568.307,-665402.6923,0.24049541
-1871502.001,1368361.742,0.023056768
-2074971.426,873682.0343,0.6499874
-1857071.511,1246021.112,0.5293852
-1858481.353,1265112.554,0.5175141
-1850755.76,1240059.195,0.6263599
-3754254.926,3063828.826,0.45227352
-1871171.987,1227194.466,0.5965472
-1870578.858,1275508.061,0.3638689
-3069792.805,3170236.369,0.55234194
-1859316.516,1360399.483,0.12614594
-2136846.323,-417134.4079,0.13742359
-2024340.174,954878.5447,0.64758736
-2043492.466,-505849.0681,0.0033079884
-3251512.371,3113378.094,0.06647854
-1878983.826,-675915.2727,0.7349342
-1835877.286,1335340.008,0.5411667
-1947708.309,-530897.5456,0.07181835
-2100974.16,1773606.589,0.47122347
-1849022.279,1200260.345,0.535195
-2022582.436,-502822.6124,0.22868483
-1887042.412,1258807.471,0.530289
-2156442.833,-187059.2866,0.014269374
-2949134.968,3088429.183,0.40374368
-1858408.594,1221154.36,0.5816757
-3128940.572,2979698.708,0.589005
-2020143.537,1354802.323,0.6148645
-2082415.664,1463412.353,0.52952933
-1977183.789,1308061.531,0.32199043
-2014206.335,-525620.7101,0.12632364
-1877931.633,1374619.206,0.03585327
-1843791.363,1232169.523,0.6263599
-1885826.373,1234512.888,0.6583446
-2103630.584,753376.6268,0.78949535
-3451079.627,2945461.029,0.21655692
-1858680.872,1342256.717,0.47915053
-1868882.526,1269375.424,0.36116207
-1896259.542,1390419.349,0.1201721
-3316922.728,2939169.715,0.16262123
-2175768.175,-76111.89895,0.10012817
-3657876.621,2997318.423,0.68076164
-1892556.944,1387664.211,0.06682404
-2184959.234,52398.5737,0.77254355
-1850371.188,1211977.459,0.45442852
-1874779.413,-680057.0971,0.7349342
-3371659.121,3106528.108,0.659167
-1831515.077,1248620.165,0.5711999
-2136598.207,769090.6384,0.021275276
-2046767.793,-451575.1326,0.23802006
-2096973.967,912586.745,0.0012160308
-2441097.706,2916996.525,0.7048308
-3072481.244,3221002.905,0.71978027
-2073941.827,-461777.5156,0.003065217
-1841970.602,1297438.784,0.38331646
-3149413.792,3108170.554,0.17627396
-1898658.7,1415389.176,0.4211283
-2087762.755,-411893.9943,0.00565105
-2082924.376,-442936.544,0.772477
-2181958.36,-120951.9466,0.2515957
-2089933.98,794273.6519,0.6701249
-1927444.347,-629757.4728,0.011309317
-3329737.701,2979749.761,0.63699895
-1934992.362,-540750.2898,9.639181E-4
-1857968.778,1313293.247,0.5468602
-1865828.372,1249242.826,0.42643234
-1868563.215,1354402.515,0.04040892
-1937211.123,1253648.941,0.4834027
-1846926.532,1263829.876,0.5548557
-2090181.047,-591629.6348,0.045477074
-2108590.313,1509149.715,0.60752046
-1858569.879,1293581.875,0.36250913
-2164324.964,-60750.63881,0.7447918
-2129357.584,-264492.428,0.70368344
-1866679.146,1310551.978,0.6069068
-1857223.809,1290322.601,0.36250913
-2089203.389,-482752.5636,0.009607211
-2115888.339,-434736.9192,0.69388103
-1932509.749,1254926.747,0.4834027
-1971429.773,-604463.4885,0.13856684
-1973719.77,1295661.024,0.16613802
-2167428.428,-87150.29846,0.5090715
-1860071.959,1213740.121,0.5543314
-2104042.86,891303.9266,0.004331324
-2067899.222,1633795.387,0.54882044
-1872180.402,1359039.559,0.023056768
-2917683.696,3065877.639,0.15909073
-1951742.501,-540608.8601,0.02126473
-3840913.228,3165319.736,0.510181
-1893856.437,-633716.168,0.5593126
-1853488.324,1234645.447,0.514659
-2901659.799,2957512.791,0.19302844
-1842889.914,1220256.908,0.49449962
-2069097.968,870110.9625,0.6499874
-1943119.929,-539994.0657,0.0018594258
-2217707.058,140406.8471,0.6327767
-2193351.147,-33309.90682,0.6958371
-1824364.355,1281285.914,0.4858176
-1893721.368,-595541.4034,0.0075846775
-1883299.351,-667660.6034,0.736453
-3162519.091,3115830.028,0.11835552
-2029082.853,1584206.438,0.57483476
-1851366.774,1306604.736,0.28679013
-1876254.848,1391262.271,0.5744977
-1889831.932,1251226.103,0.530289
-2123243.833,1662881.193,0.6567718
-2033879.0,-524637.0252,0.01612399
-1970700.494,-482208.8687,0.08112015
-2956157.21,3067654.19,0.22939932
-1936423.496,1403460.806,0.6675527
-2156563.606,-90895.39796,0.7173296
-2015888.683,-435839.3179,0.78934467
-1867594.085,1267708.534,0.36116207
-2093623.149,899609.1407,6.246058E-4
-1858034.66,1316574.083,0.39513174
-1847423.728,1231510.675,0.6263599
-2034165.352,-535610.3109,0.071712695
-1905690.725,-652329.6235,0.22190951
-2122782.23,724045.0376,0.71360284
-4060728.211,3197478.694,0.65301514
-3161987.675,2976998.502,0.3736014
-2128200.743,-311784.7354,0.6305742
-2083499.287,823417.2294,0.67183346
-1847107.07,1306806.688,0.28679013
-2270848.774,2284715.726,0.49700472
-2291950.235,2110860.634,0.3586968
-1882953.98,1250586.656,0.40107492
-1991161.522,1322676.643,0.6067167
-3569568.381,3008998.358,0.14191593
-3360031.494,2942503.064,0.4537089
-2847580.029,3104363.863,0.38126856
-1901764.804,-666236.9274,0.24049541
-3106767.125,2971124.954,0.6304751
-2016191.266,1289020.471,0.42041987
-1871242.13,1276148.57,0.3638689
-3141861.925,2975875.249,0.55101126
-1940575.024,-528996.6786,0.07181835
-3770798.57,3061946.487,0.53735334
-1916664.933,1263505.039,0.33623406
-3380355.086,3110844.597,0.73699796
-1958928.712,-545248.084,0.02126473
-1773237.363,-1232409.921,0.69935715
-3002564.969,3131515.969,0.2545392
-1933820.923,-541956.5313,9.639181E-4
-2059652.505,-420387.335,0.020307073
-3210956.036,3091206.789,0.5626888
-2099864.043,762433.7114,0.7278493
-1872862.147,1289569.423,0.3891235
-1884390.899,-619973.7511,0.5912779
-2010065.944,1114127.46,0.61795133
-2241218.869,1915758.813,0.7848296
-2292390.028,2409150.009,0.4009822
-3205475.979,2990355.991,0.58477366
-2167050.546,565854.0974,0.76517266
-1844393.718,1283881.173,0.5009411
-1881752.009,-756593.9461,0.019060995
-3001686.267,2940108.888,0.0019630073
-1885615.193,1360994.506,0.51995003
-1996732.11,1340457.026,0.6372891
-2108956.08,762039.0658,0.7278493
-2386702.125,2677953.134,0.5206053
-2045258.202,943819.8927,0.3606459
-2023885.966,1342378.396,0.53554463
-2224001.901,59882.08935,0.7086127
-1840939.852,1235235.561,0.6602914
-2144303.486,-207607.0036,0.7497457
-2225800.175,268711.8169,0.73601204
-1866218.903,-734514.9965,0.59516585
-2951699.296,3054438.468,0.41442016
-2727586.499,3062960.068,0.26135933
-2084473.87,833774.1191,0.6585076
-1836237.679,1270579.175,0.47416565
-1952907.961,-630096.1205,0.01346815
-2911334.813,3053179.152,0.12631913
-1911960.619,1419630.487,0.549301
-2256959.595,2370074.965,0.0049608652
-2124849.573,-356455.5792,0.7709368
-2285847.734,2279438.716,0.3256402
-2075554.324,883135.2103,0.5625827
-1858100.731,1257137.479,0.46445617
-3442843.793,3038971.957,0.52270913
-1857670.3,1239941.185,0.514659
-2079670.811,863966.2376,0.65408486
-3503972.007,2964890.926,0.5456703
-2083333.916,899639.6516,0.004512012
-2072463.453,1626920.085,0.54882044
-1909973.177,-559669.8856,0.15372828
-2090282.248,-407739.939,0.00565105
-2164372.442,-114059.7157,0.78518987
-3263817.289,3079729.366,0.21132873
-1899331.393,1372018.944,0.5464837
-3103393.453,3045549.248,0.6436328
-2491518.561,2941847.153,0.66066056
-1879775.225,1369337.369,0.03585327
-2320297.82,2361710.233,0.064690046
-1842324.94,1230192.775,0.6263599
-2187606.994,37112.71723,0.76956946
-1997700.161,1350296.543,0.6995669
-2961122.403,3012377.366,0.66527045
-2027695.089,967014.6603,0.6011381
-1969168.408,-492524.5134,0.5625036
-1873593.688,1221558.381,0.5965472
-2020496.022,1339965.102,0.59018916
-1896295.711,-645499.6592,0.22190951
-1906527.869,1265624.509,0.58710945
-2119842.884,-384609.3199,0.033924773
-1865460.802,1234029.441,0.5287908
-1832692.756,1251753.844,0.59094983
-1892941.572,1412920.182,0.62210524
-2036793.731,1589266.982,0.53121406
-3596009.021,2946857.667,0.009235192
-2986466.325,3009802.095,0.5556256
-1845897.844,1265878.621,0.5548557
-1818573.13,-1078327.541,0.008616336
-1862720.578,1296023.841,0.42760605
-1857409.42,1324815.459,0.39513174
-2811037.57,3037450.996,0.35648778
-3688530.254,3163216.345,0.62666714
-1874565.524,1256493.498,0.49497366
-2946241.301,3098601.471,0.3309108
-2371934.602,2821377.339,0.72073233
-2960253.116,2948296.014,0.0044947513
-4029130.872,3175673.881,0.3661662
-3746673.05,3114917.662,0.6872947
-3196881.195,3100161.182,0.17759426
-1854284.666,1356162.346,0.35531434
-2004975.865,1358416.04,0.6638676
-1783900.96,-1074709.166,0.6461675
-1864452.794,1351703.659,0.04040892
-1883562.227,1278896.719,0.48020297
-1855390.047,1211875.893,0.5543314
-1867001.445,1294579.409,0.44199938
-2113788.059,1705108.017,0.36295816
-3676191.887,3107727.606,0.6144209
-3582382.001,3026031.906,0.15429042
-1878640.928,-592517.2835,0.67747164
-2278974.648,2221333.97,0.47824606
-2034735.888,949103.2114,0.5613484
-2100554.757,-389628.0004,0.10214667
-1866754.244,1222636.479,0.5965472
-1842064.59,1216714.125,0.45442852
-1889195.752,-613237.3802,0.002081386
-1847259.083,1209488.546,0.45442852
-3475223.972,2924449.615,0.0011619574
-2743235.653,3000029.308,0.034636036
-1855077.157,1216543.591,0.5543314
-2149812.717,714492.0313,0.6276944
-1863493.841,1306998.434,0.6069068
-1868755.233,1272787.963,0.3638689
-2030761.329,-414872.012,0.77716655
-2283972.186,2384846.001,0.2628121
-3002598.467,3139587.411,0.19047882
-1993647.275,-471018.4226,0.21197477
-2499806.717,2896520.974,0.32961634
-1970663.096,-484816.868,0.07824448
-2039378.994,1595614.154,0.42207685
-2016385.588,1301591.092,0.46504834
-2262835.874,2210165.57,0.59894454
-1872887.535,1321156.892,0.55052984
-2086897.692,-516158.2702,0.6453172
-1883774.123,1391403.24,0.5744977
-2185472.175,-26586.15313,0.74424714
-2088193.058,-380269.2457,0.76923776
-3493879.129,2945754.135,0.2812254
-1850196.379,1259558.786,0.51857656
-2001167.787,-511227.9177,0.0012447527
-3082440.675,3133809.297,0.29585192
-2104743.042,-457930.7577,0.0026670229
-1935379.254,1258992.785,0.4834027
-1949697.738,-527157.835,0.026086232
-2083852.947,-419308.4275,0.34353483
-2132356.924,-358649.085,0.14861082
-3289637.43,2889370.953,0.0021344484
-2956295.96,3050959.42,0.22381777
-4123392.543,3228550.972,0.47141686
-2307116.958,2467516.872,0.11868561
-1902902.133,1268779.289,0.61121076
-4033655.413,3210726.589,0.45161736
-2196644.461,-38074.39747,0.53083426
-2280174.72,2139625.999,0.0020937307
-2110545.541,-294420.9762,0.77678025
-2972089.881,3032835.256,0.5973573
-2124644.448,-258351.8675,0.70368344
-1864109.606,1264541.513,0.36116207
-2049764.261,-388858.8657,0.7898694
-1861697.627,1328721.901,0.3234625
-1923289.254,1244712.661,0.54702926
-4124760.549,3201317.845,0.62991923
-2040048.52,-448649.0517,0.66612273
-2101355.297,850050.0853,0.57352024
-2131917.636,784894.4471,0.11506074
-1892707.421,1257475.121,0.530289
-2070499.337,957129.7369,6.8581244E-4
-2002749.762,-455082.2946,0.12560315
-3089019.66,2955089.309,0.5602675
-2170069.094,-146260.0513,0.63481814
-1882177.177,1261467.888,0.49497366
-1855290.594,1211326.287,0.5543314
-2243682.923,124862.0949,0.003536681
-3166767.618,2927629.688,0.6569
-1896005.067,-587279.0168,0.008009228
-2090593.992,-413814.0474,0.00565105
-2097323.705,-407966.2226,0.00565105
-1884191.159,1255381.746,0.49497366
-2280876.397,2489735.467,0.5839177
-2184200.902,43930.91325,0.77254355
-1924271.143,1253606.14,0.29037794
-1908625.952,1256298.883,0.2689795
-1905467.3,-689699.6779,0.07523654
-3601177.44,3030248.094,0.39466077
-2145951.097,735968.7577,0.08630728
-2110570.865,-377737.5545,0.6263501
-1884193.919,1232015.219,0.5695589
-1859879.823,1342250.495,0.47915053
-1883051.097,-658447.9801,0.7573874
-1877912.642,1350113.621,0.32200742
-1946719.34,-541918.3532,0.0018594258
-3287881.101,3046523.788,0.38094652
-2216170.003,-25998.39249,0.0013736004
-3945271.408,3208593.479,0.30541548
-3065017.276,2978572.771,0.58057225
-2130122.623,-415397.9493,0.69323945
-3652078.628,3083191.481,0.56346154
-2292304.406,2244603.63,0.09113065
-1911897.88,-562093.3301,0.15372828
-2090404.738,940187.0494,8.542858E-4
-2239452.936,1982465.502,0.7455725
-1902919.414,1251042.891,0.47625569
-2073435.63,-434323.2212,0.7596779
-2290774.276,2533360.639,0.66724724
-1846050.16,1236566.768,0.6263599
-1903100.269,-647040.7916,0.22190951
-2160246.181,-182048.9226,0.26997676
-1910886.14,-648373.7523,0.22413744
-2319090.987,2335006.578,0.001878363
-3590537.536,3005020.253,0.1837571
-2087770.148,873968.3667,0.4866496
-1869721.372,1250290.6,0.42643234
-2934933.367,2948338.693,0.0052199084
-1894750.795,-652303.1548,0.6367237
-1861293.322,1337881.095,0.47915053
-3888841.793,3115863.872,0.5102086
-2171985.722,-52805.4626,0.7968231
-1962978.169,-510842.4208,0.0038083976
-2247463.849,1904608.707,0.78374535
-2082441.291,1653542.174,0.46414194
-2160313.693,-230015.3265,0.0011448374
-2121870.443,864109.6801,0.00407312
-2087407.272,1491047.419,0.65849173
-1912568.732,1242465.179,0.465026
-3790472.403,3185771.759,0.5252871
-1946450.395,-508098.5342,0.75904274
-1843447.708,1310267.176,0.28679013
-2762968.631,3021447.163,0.34678522
-1868468.423,1235560.924,0.5287908
-1898527.694,1260698.381,0.47625569
-2114832.621,-436771.4999,0.69388103
-1990724.699,1252949.812,0.7089573
-2133289.267,809988.2107,0.652348
-3134590.216,2968101.295,0.5953454
-1855827.014,1260165.667,0.46445617
-1861123.411,1240434.847,0.5293852
-2998812.282,3021416.438,0.47290137
-2088085.748,1787687.645,0.26282686
-3739230.08,3110112.024,0.6777135
-1863009.066,1347750.197,0.35531434
-1845535.579,1243954.377,0.6161925
-1969704.083,1309524.27,0.5502856
-1853383.964,1268238.684,0.5175141
-2085060.692,879215.4038,0.47231677
-1861994.989,1344127.042,0.47915053
-1923950.22,-527311.238,0.2622735
-2104704.447,850979.1618,0.57352024
-3252276.608,2931833.946,0.5914984
-2050558.81,-400873.6176,0.75787747
-2095695.755,875013.4379,0.4866496
-1861928.04,1220810.7,0.5816757
-2083394.851,-430914.6728,0.7840574
-4097046.808,3162151.786,0.0113597615
-1789628.217,-1267305.289,0.1977882
-3904428.892,3158778.232,0.44169483
-3192919.755,3088839.414,0.5305599
-1864220.757,1313439.473,0.6069068
-3328054.271,2906459.031,2.7623682E-4
-2186626.934,-62727.9503,0.09270652
-2511487.413,2928636.944,0.07149431
-2088447.875,790691.5651,0.69393116
-2002237.629,1356604.9,0.64692634
-3178328.963,3124717.114,0.65501064
-2108794.809,764950.8476,0.7278493
-1874524.696,-597769.4863,0.67747164
-1862709.027,1317450.759,0.39513174
-2046148.759,1391393.193,0.6148156
-3179732.32,3110999.966,0.1442204
-2078863.294,817332.4845,0.7322685
-1992069.826,-517449.4078,0.0019430402
-1976708.395,-544842.9354,0.5188296
-1932782.494,-528917.9911,0.072053574
-1871707.722,1290365.88,0.3891235
-2969404.556,3088281.696,0.30510142
-1865835.717,1237983.474,0.5287908
-3712352.429,3040940.533,0.43191913
-1841430.266,1277538.711,0.43803662
-1996450.767,1141719.928,0.65321004
-1840541.677,1252937.369,0.59094983
-1849867.049,1236440.175,0.6263599
-1906622.752,1431525.31,0.50650775
-1911875.203,1250457.217,0.465026
-3310465.933,3034334.842,0.4299379
-1884838.682,1270955.089,0.61420894
-2103089.554,861094.9159,0.32060212
-2101094.786,1491436.466,0.20623225
-1860306.394,1287629.018,0.36250913
-3420413.699,2930719.616,0.0027528037
-2056962.061,1440394.612,0.67486733
-3109907.71,3002151.782,0.62033945
-3725414.258,3074271.854,0.5048346
-2222865.918,51471.13177,0.6184662
-3262317.827,2943734.694,0.5726823
-3929702.405,3177759.102,0.56194943
-2865017.457,3029324.866,0.074755214
-1904315.243,1398392.495,0.1201721
-1850730.58,1298583.28,0.38331646
-3945490.172,3149282.084,0.4258291
-2053239.335,-528153.0121,0.16659985
-1851108.325,1251463.912,0.51857656
-2873899.905,3025739.181,0.1094093
-2135577.581,741789.1444,0.3357495
-1860954.165,1317193.759,0.39513174
-3031477.256,2967162.409,0.5505496
-2008388.855,1372423.53,0.69706464
-1963828.617,-494122.8141,0.025721246
-1854385.584,1247479.227,0.5293852
-1883275.159,1244771.395,0.40107492
-1901178.776,1271999.011,0.61121076
-1894255.888,1404932.973,0.7099438
-1833425.043,1290638.101,0.5261708
-3064938.678,2970984.64,0.56571597
-1958840.384,-542858.6422,0.02126473
-2785399.048,3028523.462,0.29387563
-1850162.215,1268289.612,0.5548557
-1842113.098,1252248.941,0.51857656
-3691630.022,3061862.597,0.5255011
-2162973.4,-71919.62549,0.6526446
-1864298.786,1268986.201,0.36116207
-1838313.692,-1181085.153,0.21681342
-1842137.371,1212597.13,0.45442852
-1846902.005,1295933.2,0.38331646
-2902107.558,3248923.321,0.65622276
-4003948.837,3220269.279,0.22300458
-3059217.8,3107509.694,0.6919562
-2118220.487,-369204.8417,0.8039511
-1907597.248,1268442.784,0.58710945
-3445191.061,2940972.285,0.12736791
-2105796.838,-393672.5726,0.10214667
-3306107.516,2927718.702,0.21487679
-1902861.296,1400835.728,0.42326483
-3074907.072,3002347.134,0.5955686
-2484762.497,2862017.15,0.26865852
-1862282.38,1222069.224,0.5816757
-2111508.979,816748.7337,0.6023976
-2160903.634,-329298.2207,7.425333E-4
-2271101.282,2391837.424,0.6151615
-3938601.467,3080847.02,0.002687038
-2083281.971,952244.5434,0.0014552927
-2147977.578,752576.472,8.123602E-4
-3037655.291,3171182.669,0.3460583
-1863563.373,1241896.322,0.42643234
-2872078.418,3030697.78,0.10538094
-2907347.817,3081188.701,0.37983832
-2390817.43,2831938.397,0.3961935
-1853411.406,1225043.761,0.5816757
-2094133.253,-439969.0149,0.79814243
-3177843.088,2944637.327,0.41650528
-3708592.601,3026387.334,0.22660272
-2076767.287,-431525.929,0.7596779
-1895657.168,1261223.781,0.47625569
-1963104.259,-469164.2003,0.7372909
-2081321.391,857066.5502,0.65408486
-1891991.987,1257378.65,0.530289
-1933135.016,-626566.169,0.011309317
-3790959.569,3050338.373,0.46066862
-2202082.481,1929956.615,0.73817873
-2097195.929,-403895.721,7.317659E-4
-2242543.481,2301633.763,0.41031823
-1884210.353,1346536.459,0.46624509
-3451400.025,3041486.616,0.45124975
-1870290.994,1354507.816,0.04040892
-1860102.588,1236355.923,0.514659
-1895113.37,1259572.891,0.530289
-1874440.392,1264295.047,0.54048437
-1889088.613,1240233.344,0.48085466
-1884179.85,1250699.491,0.40107492
-1854841.358,1268969.368,0.5175141
-1882059.484,1263878.871,0.54048437
-3754358.796,3067288.24,0.45227352
-2725035.117,3055522.038,0.36631575
-1845072.668,1309991.793,0.28679013
-2097164.631,-403134.6693,7.317659E-4
-1855276.499,1327632.015,0.3234625
-2402029.359,2784461.169,0.57042605
-2918047.631,2988460.549,0.3746769
-2182692.755,-105150.3982,0.53935164
-2034753.445,1365963.762,0.58622324
-2145946.363,778932.9649,0.0010168102
-2176490.25,-134293.0057,0.7243125
-1936829.95,1443772.513,0.29644382
-2180599.96,-81169.87101,0.10012817
-1981871.802,1296117.561,0.120943
-2169870.913,-79895.27187,0.23720874
-3634076.121,2979173.623,0.56698877
-2438486.188,2923143.665,0.70956415
-2020007.391,-426727.8423,0.79709405
-1943733.675,1468121.277,0.4187127
-3373319.68,3008202.359,0.25629082
-2081845.737,-402041.7871,5.4963736E-4
-2040450.28,1366015.906,0.58622324
-1853250.998,1360762.853,0.12614594
-2100761.091,-389629.0209,0.10214667
-1967928.044,-556991.5693,0.6878458
-1881113.439,1338329.548,0.46624509
-1883781.103,1251992.315,0.49497366
-2109349.353,1652887.167,0.6721977
-1897713.505,1376647.31,0.5464837
-4135557.671,3176800.725,0.020360895
-1915070.624,-653801.8764,0.19368127
-2190685.87,661301.031,5.560759E-4
-2156425.413,-186761.9013,0.014269374
-3006986.864,3247692.746,0.74056727
-2190536.856,51470.80998,0.77254355
-1853939.968,1244207.439,0.5293852
-2087486.704,-524256.2084,0.6453172
-1860651.041,1222420.618,0.5816757
-2095023.176,1440483.859,0.2804191
-1856214.434,1247415.065,0.5293852
-2173080.053,511264.949,0.75786746
-1997014.892,1289544.001,0.13888372
-3420784.255,3026821.632,0.53819656
-2030890.957,1301392.213,0.51184106
-1930280.869,-626799.9671,0.011309317
-2183664.321,-41111.00374,0.80112326
-1857204.755,1317283.734,0.39513174
-1902465.171,-564768.0166,0.3497646
-2144656.758,729349.6169,0.08630728
-1933601.019,1435095.466,0.45584437
-2143706.721,-225529.3382,0.6578803
-4275948.052,3314463.109,0.0028094214
-2233514.657,262756.708,0.42694882
-1848162.591,1240681.131,0.6161925
-1895962.958,1412232.601,0.4211283
-2143056.423,-269280.1892,8.684291E-4
-1915832.064,1417339.877,0.549301
-1789139.516,-1146336.913,0.45916653
-2191744.683,7947.453793,0.73428553
-2953839.247,2972473.455,0.23480374
-3143563.502,3077154.792,0.64927584
-3034041.998,3103921.132,0.4089422
-2924355.963,3121294.758,0.60429525
-3010301.082,3015193.144,0.45560983
-1874671.096,1284773.835,0.5038007
-2023695.459,1584654.133,0.57483476
-1868443.946,1387180.275,0.5374292
-1872249.058,1244118.543,0.42643234
-2224507.991,56559.15601,0.7086127
-1893040.582,1421656.456,0.62210524
-3738993.379,3074519.037,0.4654537
-1837876.32,1322618.132,0.5695928
-3986976.707,3231047.267,0.002268266
-2229608.242,1897338.069,0.6383776
-1916511.761,-651501.4358,0.22413744
-1935420.504,1459962.722,0.32596803
-1895527.711,1412046.902,0.4211283
-2229246.917,206296.2804,0.75953335
-1895541.63,1243700.651,0.4503797
-2066959.66,846714.0814,0.6969762
-1898257.475,1252858.05,0.47625569
-1872149.874,1256578.248,0.3922737
-1857065.553,1262844.951,0.5175141
-2086370.117,-468887.5642,0.35286567
-2230767.522,112094.7627,0.14122179
-2091346.262,789519.2778,0.69393116
-2062599.56,-439549.8268,0.5939889
-1859933.983,1302612.3,0.42760605
-4244975.777,3307970.623,9.110463E-4
-3256382.466,2949207.618,0.5726823
-1848632.627,1309556.979,0.28679013
-2088023.354,1845486.501,0.6008881
-1872335.773,1234281.325,0.5287908
-2998146.873,2951263.296,0.07174244
-1882620.017,-681937.9832,0.7349342
-1990272.396,-665384.7328,0.0017055913
-1877908.273,-670616.5151,0.736453
-3483328.799,3036319.526,0.577792
-1844797.146,1293547.221,0.5009411
-1978117.468,-489405.3027,0.07824448
-1866488.273,1252264.986,0.3922737
-1875085.399,1249360.289,0.40107492
-2094919.216,1793164.358,0.26282686
-2175655.478,-125045.5359,0.2515957
-2080160.062,-439160.138,0.7840574
-1862220.755,-765547.9796,0.7511314
-3116706.598,2980404.892,0.5806263
-2428832.563,2863666.047,0.056165613
-2126371.671,796813.2905,0.4955304
-2165558.523,-84156.70344,0.23720874
-3658880.305,3185231.574,0.66220295
-4092611.199,3183233.792,0.53665066
-2208405.716,108784.6301,0.6828495
