Longitude,Latitude,Pycnopodia_helianthoides logistic values
-2077880.237,1776347.502,0.07293534
-1867530.973,1314163.883,0.13609074
-2141496.247,-259544.9684,0.0015416809
-1838470.791,1300897.873,0.06721562
-1813651.593,-1168583.281,0.00528481
-1873940.337,1363207.503,0.009081046
-1890635.153,1358506.702,0.07116783
-1883154.683,1252063.868,0.06507835
-2105879.42,1752090.875,0.039678868
-1864719.953,1346226.785,0.008739963
-2000320.971,1336057.589,0.059544705
-2911935.481,3017000.598,0.07131332
-1893266.127,-675143.4048,0.0058422843
-1872190.654,1330554.016,0.03596859
-1815916.143,-1233899.276,0.013980875
-2201545.648,2890.276752,0.0395595
-2698531.71,3140724.581,0.05554212
-1875273.272,1281278.962,0.089870594
-2021505.332,-498587.3965,0.0010564011
-1886944.569,1416163.362,0.068719424
-2942487.635,2982590.675,0.06177708
-3982484.407,3212214.701,0.13453352
-2222028.235,82444.69535,0.048582863
-2051084.729,1331862.837,0.03290483
-2062834.822,1713440.18,0.09332194
-1871830.987,1296201.925,0.06484317
-2264139.137,2337662.424,0.08587533
-2068458.224,-433868.6205,0.015080189
-1866470.534,1315564.371,0.08463659
-2105193.567,1541654.03,0.08297927
-1856707.226,1359112.617,0.01054453
-2192019.614,-33160.63382,0.037850406
-1983717.46,-476452.719,7.1847317E-4
-1835173.33,1259037.912,0.1634802
-1872505.195,1289242.535,0.069849856
-1907114.302,-643546.6086,0.0012621119
-2465752.402,2878509.576,0.03807902
-1910304.289,1393432.472,0.024661869
-2784023.555,3080371.452,0.03416255
-2041046.955,1308805.048,0.0270582
-2107693.215,1670575.081,0.026383234
-1956069.021,-543029.0389,2.6918072E-4
-2119491.429,1702776.868,0.029790508
-1846071.401,1223383.537,0.16005395
-1871985.071,1221470.108,0.108173035
-1804175.707,-1047742.78,0.014612155
-1894956.146,1236874.936,0.087815545
-1871020.348,-830594.0108,0.0017890062
-1839450.967,1285509.34,0.087881066
-2169662.484,-123224.9393,0.04394483
-2271590.06,2469633.455,0.078691
-2130324.143,1533989.886,0.0052045956
-1991639.777,-520717.9482,7.2724324E-5
-1874698.793,-702620.8545,0.0050525106
-1914273.22,1414139.713,0.09910895
-2097050.277,1690461.53,0.050733432
-2007163.427,-454448.2518,0.001319386
-2116724.446,1735743.78,0.048112042
-2302700.946,2529506.532,0.0062544625
-1876692.203,1345190.648,0.036973115
-1853370.887,1292339.868,0.076713115
-2923661.267,2984272.833,0.059528373
-1994313.61,1355139.917,0.08867893
-1893448.434,1233688.776,0.087815545
-1924050.15,1244820.766,0.09802942
-1899942.145,1256461.346,0.08942275
-1861874.748,1230365.042,0.072538376
-1918925.365,1279758.376,0.116256386
-1858660.438,-862213.409,0.0031181357
-1917334.732,1417929.893,0.022507202
-1947064.967,1286157.783,0.08857166
-2057788.444,1628965.889,0.13963021
-3276181.685,2901158.139,0.024063578
-2183576.78,-103030.8043,0.023830695
-2067980.847,-595850.2474,2.292416E-4
-2072537.123,1763639.495,0.16276589
-1844580.221,1282017.774,0.12276535
-1890363.872,-652436.1674,0.0063754083
-1840751.167,1257372.147,0.1634802
-1855595.349,1244646.964,0.093286455
-1867708.702,1352365.234,0.0050878557
-1843248.397,1244330.255,0.14141132
-3304378.006,3055709.05,0.028091459
-1880467.415,-670089.7336,0.016596977
-3317401.742,3026667.834,0.11961731
-1918625.698,-546039.5823,5.8498776E-5
-1905803.478,1405711.956,0.054451264
-2173947.852,-7100.818577,0.07447713
-1944537.598,1287296.699,0.08857166
-1864050.667,1373261.021,0.012770475
-2053629.659,1413591.033,0.08096441
-2061023.552,1402062.907,0.02941572
-1868011.714,1264975.728,0.058547236
-1865216.355,1299433.352,0.06484317
-3476015.8,3032964.941,0.118746124
-2045692.608,1596386.845,0.20083751
-1848931.905,1299708.63,0.038889386
-1843331.738,1316601.429,0.03710469
-1859643.192,1330762.842,0.017238395
-2902178.388,2958906.687,0.020867918
-1857621.289,-772761.2804,0.03805424
-1934135.545,-503975.1632,0.01616591
-1866336.937,1278857.844,0.07071695
-1849661.122,1291348.159,0.0851362
-1881881.791,1268436.786,0.09603109
-1834181.196,1243540.247,0.19545986
-1864898.564,1312870.486,0.13609074
-1851527.25,-824737.8117,0.021967607
-1904827.376,1382752.086,0.014784284
-2423178.15,2813856.449,0.050101023
-2215670.132,-38173.83001,0.0031266455
-1841814.919,1218861.734,0.16005395
-2210992.169,109287.0202,0.07008722
-1820586.54,1272701.945,0.121318236
-4031242.367,3214732.04,0.14933707
-2301571.925,2381693.739,0.012929014
-1876063.794,-742453.2595,3.323507E-4
-1874589.428,1259455.295,0.06507835
-1878358.49,1336813.816,0.036973115
-1897950.993,-559695.8446,0.0012575526
-1921031.203,-525532.6171,0.0013596152
-1873690.644,1348693.405,0.0050878557
-2001402.219,-506705.0978,8.8487286E-5
-2114554.267,1825303.216,0.02922548
-1857781.579,1266800.951,0.105166346
-1824910.066,1274061.219,0.121318236
-2166095.477,-97367.84514,0.043720204
-4037520.907,3230911.228,0.06633572
-2010817.193,1363367.894,0.07721912
-1904912.752,1268300.611,0.15851822
-2114526.701,1724359.407,0.026065541
-1924269.423,1430075.239,0.03434754
-1857150.743,1224481.933,0.1639578
-1843237.845,1242258.958,0.14141132
-1893614.861,1233230.798,0.087815545
-1863541.115,1324841.037,0.08463659
-1932816.263,-508773.4723,0.01616591
-1969577.685,-481191.2935,0.006234245
-2071204.362,1668566.353,0.10497424
-1891840.988,1373246.845,0.008940508
-1867422.803,1350906.004,0.0050878557
-2083675.786,1666361.084,0.053231366
-2087218.624,-379368.3886,0.035426047
-1977688.2,-526553.4815,0.003269666
-1874205.346,1382582.54,0.027476683
-2105536.0,1749748.98,0.039678868
-1846987.976,1314383.594,0.020664506
-1861852.331,1319367.975,0.024722984
-1859018.037,-776585.9851,0.03805424
-3463323.533,3203513.65,0.078593254
-1852531.156,1228035.52,0.1639578
-1875019.806,1239819.633,0.08646922
-2071707.607,1459024.424,0.07876469
-2113721.256,1772791.325,0.042239703
-1899372.464,1391351.389,0.01127971
-1860889.085,1260131.772,0.09006056
-2239883.52,2377913.316,0.037808035
-1963943.169,-560961.475,0.004234253
-1905031.171,1244716.467,0.06252561
-2071343.61,1679863.998,0.08044519
-1871795.864,1245107.485,0.055647247
-1872247.818,1330040.821,0.03596859
-2132904.96,1793051.709,0.025791284
-2106027.094,1670915.054,0.026383234
-3320680.044,2990503.322,0.0977601
-1862135.627,-756467.7724,0.020259894
-2026731.488,1281625.216,0.022598814
-1851048.412,1223712.098,0.16005395
-2078067.684,1815600.931,0.07486958
-2238843.946,2437083.605,0.0701815
-1885210.064,-614705.2039,5.7566413E-5
-3519184.85,3076533.376,0.08934099
-1848823.741,1294815.82,0.038889386
-2952570.145,3086975.76,0.03913938
-1870022.456,1346049.769,0.008739963
-1952038.873,1285671.491,0.057680607
-1919311.028,1391720.86,0.08599501
-1862630.549,1253094.81,0.09006056
-2043303.214,1309781.735,0.0270582
-1863803.015,1248825.633,0.055647247
-2007867.939,1363532.73,0.07721912
-2139480.033,1942926.901,0.15693672
-1864952.006,1231286.423,0.07695382
-1843956.298,1258851.57,0.085992105
-2078648.179,1679388.113,0.055852383
-2234424.896,2605257.915,0.18436466
-2088429.468,1815809.866,0.05312287
-2960549.295,3252333.861,0.09847597
-1872152.887,1226789.824,0.108173035
-1881936.584,1373202.168,0.005145865
-1898335.647,1248381.403,0.06252561
-1850883.347,1317890.98,0.03710469
-1862916.595,1256752.716,0.09006056
-2170912.435,-164580.0681,0.0024432286
-2047376.139,-555655.6368,0.0041453145
-2096701.746,1718300.445,0.046675403
-2263120.618,2154771.354,0.012005974
-3299314.0,2961590.0,0.06703085
-1859050.777,1253269.5,0.09006056
-1866166.032,1255938.489,0.052740257
-1862450.056,-862439.6625,0.0031181357
-1845341.892,1276666.944,0.12276535
-2115640.191,-420497.7443,0.04805211
-2102816.744,-380375.4383,0.020842727
-2106190.586,1730971.552,0.02844635
-2097083.555,1782318.397,0.026539395
-1878848.883,1380520.929,0.027476683
-1857942.641,1307680.45,0.06094397
-1887291.225,-585035.0173,0.0017364959
-1857366.121,1303513.116,0.085581906
-1981647.426,1212513.115,0.11116567
-2005541.429,1334222.383,0.072930515
-1905088.031,-656735.814,0.001360194
-1830691.891,-1042979.819,5.8642455E-4
-3904386.736,3240734.565,0.09516279
-2007146.288,1163794.76,0.040134862
-2107470.969,1645518.445,0.095703594
-1850016.076,1256690.599,0.085992105
-2169357.562,2104598.376,0.03846872
-1852071.854,1302919.036,0.038889386
-3976348.074,3183420.08,0.13334586
-2080378.092,1737846.67,0.048972994
-1862744.807,1362495.463,0.01054453
-2037265.365,1339085.727,0.043824933
-2049085.991,-421734.5525,0.0022708452
-1923561.741,1261049.936,0.06528696
-2087766.407,1480065.323,0.027370207
-1919592.722,1408027.636,0.024118107
-1873352.862,1259527.721,0.052740257
-1879552.597,-654233.2162,0.01537349
-1864407.774,1241558.684,0.055647247
-1890521.883,1270205.711,0.15381242
-2982757.983,3233321.02,0.1094768
-2139311.985,-244820.6533,0.01893592
-2162453.167,-62969.83958,0.06386683
-4147000.68,3226647.425,0.12666327
-1861743.778,1345161.573,0.048840404
-1892270.7,1271377.249,0.15381242
-1858717.598,1279745.343,0.10085563
-2123550.981,1502802.212,0.0019541518
-2136527.52,1830980.283,0.029494194
-2086390.923,1670431.57,0.04874376
-2108672.612,1477728.78,0.0049793576
-2251818.556,2219628.026,0.045749404
-1904664.355,1251372.454,0.08942275
-1836381.604,1261198.981,0.1634802
-1908234.331,1399930.067,0.024661869
-1871239.437,-775268.5694,0.0055590677
-2039850.581,-436376.5733,0.0034116155
-2068658.757,-558260.4659,3.5032915E-4
-1884930.918,1233558.846,0.087815545
-1873293.736,1383749.605,0.08200226
-1884387.091,-716131.153,0.0012046034
-1868704.786,1224360.132,0.108173035
-1885374.628,1370243.57,0.008940508
-3148480.19,2988407.818,0.06232447
-1872712.666,1386556.599,0.08200226
-3646051.435,3177464.801,0.14800976
-2237955.221,107951.2893,0.0036948335
-1869574.164,1351210.669,0.0050878557
-2097266.328,1747972.284,0.034013256
-1892190.942,1266164.277,0.15381242
-3684822.198,3209773.68,0.09444728
-2129726.691,1929054.683,0.18429893
-1944608.586,1489236.177,0.26806104
-4121796.804,3227696.652,0.112263836
-1858175.249,1348608.798,0.026244093
-1842119.322,1264707.65,0.12235743
-1860820.013,1346862.394,0.048840404
-1861563.926,1359441.174,0.01054453
-2077042.884,1737683.997,0.048972994
-2077579.205,-536752.5891,4.835726E-4
-2121510.21,-337781.7259,0.02721239
-2739203.531,3141292.238,0.08200778
-1970105.568,-463136.9257,0.007900693
-2083204.127,-385396.6795,0.035426047
-1852284.99,1268534.54,0.12235743
-2024776.771,946606.7143,0.06394164
-2969359.873,3033655.328,0.062141795
-2120902.733,1768325.297,0.033252567
-1875442.62,1335407.155,0.0973458
-1832803.998,-1125820.256,8.819185E-5
-2106897.068,1754074.231,0.03414258
-2939225.39,3276151.467,0.107119784
-1882908.926,1292132.832,0.1528083
-1868758.148,1385858.578,0.08200226
-1909629.272,1246078.481,0.07081104
-1847690.842,1304410.37,0.020664506
-1856281.626,1273938.569,0.10085563
-1838572.234,1317936.62,0.0967166
-2056919.907,1701273.831,0.3116176
-1876988.229,1266736.514,0.09603109
-3015559.563,3128424.192,0.08359321
-1872297.144,1339809.49,0.008739963
-2174426.258,535972.6005,0.09333743
-2227223.121,229670.6346,0.048361886
-1854035.599,-763524.9273,0.025258062
-1847827.932,1226283.648,0.16005395
-1924399.17,1282185.725,0.116256386
-1916242.457,1415304.677,0.09910895
-1999917.669,1130097.442,0.049169708
-3011207.748,3121235.908,0.06261134
-2107304.473,1729662.096,0.02844635
-2000328.688,1191205.34,0.05534854
-2094301.215,1832922.366,0.084108636
-2071804.251,1761830.682,0.16276589
-2718030.483,3134081.578,0.059009105
-2158852.063,-61256.04476,0.06386683
-1864886.632,1327543.509,0.03596859
-2044953.339,1414219.274,0.08096441
-1916882.122,1272129.856,0.059054933
-1844773.233,1281062.937,0.12276535
-2076459.158,-458413.3751,6.3078123E-4
-1931538.294,1410293.817,0.113626495
-1845021.57,-1134356.977,1.1173417E-4
-1999352.408,1141725.975,0.053485878
-1855808.849,1307311.389,0.06094397
-1926872.724,1416621.527,0.022507202
-1864480.936,1234687.557,0.07695382
-3731807.096,3009752.377,0.049666684
-1870407.44,1303733.859,0.06484317
-2064343.344,1376162.714,0.018821651
-1855164.96,1261459.96,0.09006056
-1863570.016,1385269.794,0.08200226
-2006824.217,1349514.61,0.07099724
-1989302.783,1270102.181,0.13425472
-2995330.468,3166908.728,0.09101978
-2231189.773,150926.8584,0.034583718
-1857481.077,1352323.963,0.026244093
-2406815.618,2753602.831,0.031019539
-2307164.605,2642416.15,0.050491657
-2084829.509,1808740.842,0.07486958
-1845547.208,1271136.46,0.12235743
-1893939.536,-613758.4225,5.7566413E-5
-1866990.114,1284915.963,0.069849856
-1850571.358,1259905.987,0.085992105
-2985207.762,3136206.514,0.13046792
-1891315.386,1371337.842,0.008940508
-1877449.253,1399675.609,0.1825399
-1910325.137,1406886.893,0.1238322
-2251387.177,2380391.139,0.017757732
-1846542.903,1307546.445,0.020664506
-1889359.631,-648610.1648,0.0063754083
-1869024.446,1250665.361,0.055647247
-2078371.584,1636993.093,0.11625392
-1901383.319,1255840.733,0.08942275
-1864753.586,1240953.085,0.055647247
-1758181.215,-1072640.282,0.017822195
-1959699.726,1283339.205,0.0579392
-1993671.698,1337147.355,0.080822624
-2071124.908,1756728.96,0.16276589
-2072948.988,1740485.726,0.596716
-1945377.242,1464167.621,0.035678808
-2120336.098,1721677.121,0.019529942
-1884030.642,-676203.4272,0.014624881
-1861869.573,1319425.702,0.024722984
-1867067.961,1263203.655,0.058547236
-1948347.305,1438131.666,0.109529294
-1935484.942,-618654.8114,1.4428806E-4
-2036648.169,1286952.675,0.020720113
-2045913.728,938862.7244,0.018316643
-1864286.078,1367552.038,0.0042576334
-2172479.513,-117434.2244,0.042354755
-1837486.136,1250792.059,0.19545986
-2032214.556,1260696.027,0.010919359
-1887498.981,1231224.597,0.087815545
-1838611.1,1240339.876,0.19545986
-1881899.212,1394586.557,0.1825399
-1892754.663,-584805.2586,0.0017364959
-1869094.023,1263945.807,0.058547236
-2177829.859,-3629.236231,0.07447713
-2025777.82,1595808.453,0.19960383
-2222455.618,124776.2223,0.043697786
-2243284.77,2302792.634,0.04201147
-2073752.205,921778.692,0.0015180323
-2003227.428,-569635.2476,2.3088149E-4
-1892509.528,1233881.524,0.087815545
-1882566.129,1386800.15,0.027476683
-1999582.461,1137497.757,0.053485878
-1880166.668,-717934.2723,2.4703704E-4
-2081107.663,1392882.783,0.0031270084
-1882213.854,1333595.203,0.0973458
-2289438.172,2617497.831,0.044970643
-2024175.251,972116.8611,0.03866379
-2178771.993,-38168.90414,0.063119926
-2118382.542,1905177.669,0.18798773
-2072685.703,1665179.903,0.1380972
-2034574.913,1273563.915,0.021046294
-2075535.079,-522927.5534,0.012588214
-1878874.361,1328203.99,0.0973458
-3506154.636,3012463.033,0.046163622
-1879011.191,1264049.059,0.09603109
-1916163.95,1379843.354,0.10827433
-2103553.948,1826682.017,0.03743256
-2894706.036,3283047.785,0.098271236
-1849840.593,1266803.288,0.12235743
-1903426.745,1258843.509,0.08942275
-1854072.931,1295521.555,0.085581906
-1873717.745,-801707.4595,0.007197409
-2071249.934,-526183.7339,0.015155174
-2005867.306,1340576.786,0.07510496
-2099469.966,1666813.765,0.035969816
-2070094.29,1647006.623,0.11798117
-1854870.838,1295856.096,0.085581906
-1856458.996,1231809.226,0.072538376
-1820601.586,1274297.741,0.121318236
-1900324.61,1250787.703,0.06252561
-2192830.914,24644.39333,0.05202715
-1849068.78,1262854.927,0.12235743
-2058738.828,1013137.898,0.0086328685
-1878135.414,1260858.313,0.06507835
-2034372.883,-625598.9072,2.6502926E-4
-1877330.893,1276624.14,0.089870594
-1834764.035,1247877.13,0.19545986
-3104795.175,2968456.482,0.06617554
-1863667.916,1243163.679,0.055647247
-1868195.255,1323194.041,0.08463659
-1912236.532,1416152.145,0.09910895
-2064298.139,-521455.4941,0.0042930758
-4188926.069,3256215.558,0.11575888
-1931632.365,1256629.093,0.097552344
-2081028.844,1702105.283,0.07277855
-3271144.932,3070395.813,0.035494838
-2962934.558,3223783.967,0.09582801
-1903005.823,-667695.0906,0.0012609328
-2076199.14,1762480.741,0.16276589
-2096558.0,833524.8785,0.04343325
-2080385.847,1723001.475,0.066420086
-1882017.036,1277491.907,0.089870594
-1881287.103,-671662.063,0.016596977
-1848342.045,1266798.837,0.12235743
-2053932.825,962330.3383,0.011207506
-3112524.38,3149941.625,0.12272723
-1882593.221,1363252.795,0.009081046
-1871198.096,1287685.192,0.069849856
-2861435.317,2979445.002,0.0070017637
-2956029.293,3248461.781,0.12224797
-2088427.489,914951.385,0.001069446
-3092289.585,2986948.785,0.060131345
-1852928.582,1306405.119,0.06094397
-2145282.367,1900672.05,0.016146528
-1879612.485,1391344.926,0.1825399
-1877812.197,1338391.012,0.036973115
-1847299.216,1272046.496,0.12235743
-1989928.571,-521448.7437,2.0145938E-4
-1846733.299,1271640.397,0.12235743
-1841920.255,1224740.863,0.16005395
-1867669.242,1264779.842,0.058547236
-2032940.231,1276904.569,0.022598814
-1854778.34,1273824.336,0.10085563
-1867420.445,1237073.866,0.07695382
-1851490.346,1286159.873,0.0851362
-2222902.879,1886617.663,0.038398772
-2105788.118,1451173.367,0.003994493
-1859921.637,1259634.387,0.09006056
-2058549.896,1748212.944,0.092515245
-2098702.715,1424153.882,0.0013083296
-2155620.73,19341.43466,0.02691981
-1858489.312,1250770.339,0.093286455
-1883517.651,1284348.915,0.1528083
-2087552.272,1639512.095,0.11625392
-2033263.085,-647204.8154,1.4672709E-4
-2160189.659,-243934.333,0.0014251886
-2174525.816,32618.5069,0.05614206
-2104563.465,2103393.38,0.07415835
-1854202.883,-777806.1238,0.03805424
-1868600.704,1254033.929,0.052740257
-2087860.439,1695763.696,0.050733432
-1865472.877,1223289.448,0.108173035
-1918985.736,1427398.349,0.03434754
-3067605.856,3052511.197,0.07620377
-1846577.218,1344031.292,0.13955818
-1869731.789,1306445.137,0.13609074
-1893448.902,1245228.1,0.056066982
-2185948.38,-17213.00786,0.052763004
-1843914.144,1275381.438,0.12276535
-1915699.23,1404836.827,0.1238322
-1892027.378,1374643.021,0.008940508
-3977692.194,3153047.306,0.07488832
-1942395.96,1433255.717,0.109529294
-1884204.156,1343408.785,0.036973115
-1914924.211,1397647.967,0.024661869
-2058040.092,1623567.129,0.10106512
-1909757.869,1261403.374,0.06439022
-2166921.965,-118973.2116,0.04394483
-1894401.716,1237881.377,0.087815545
-2217130.804,2214493.988,0.37433684
-3079088.747,3172227.222,0.14378366
-1913094.182,1240846.25,0.07081104
-2971508.683,3128582.686,0.095458396
-1909781.554,1426778.584,0.083051234
-1862493.962,1276273.211,0.10085563
-1855293.823,1229321.735,0.1639578
-1912694.534,1266157.479,0.1064503
-1886937.825,-651285.1062,0.0063754083
-1837338.14,1292939.908,0.087881066
-1870038.011,1231182.181,0.07695382
-1889180.122,1413321.589,0.068719424
-1875978.949,1363333.946,0.009081046
-1930396.06,-554841.2988,1.7512022E-4
-3006994.369,3085226.094,0.04191002
-1880872.621,-699179.4963,0.0050525106
-1920614.916,1408322.839,0.024118107
-2045889.355,930998.652,0.018316643
-3816806.428,3120279.608,0.09289177
-1885509.864,1388226.545,0.007253971
-2007705.126,-573087.3992,2.3088149E-4
-1918479.468,1459899.649,0.12967528
-1843848.535,1347126.941,0.13955818
-1877062.066,-594547.3926,0.0059976513
-2080893.083,1679883.879,0.055852383
-2089360.282,796065.841,0.061569847
-1835408.317,1254927.8,0.1634802
-2131998.955,1570361.597,0.0055018067
-1863429.529,1300180.389,0.06484317
-1859778.247,1280879.903,0.10085563
-1872491.233,1249519.332,0.055647247
-1842063.178,1308834.928,0.020664506
-1866942.151,1343305.752,0.008739963
-1847856.658,1235301.335,0.20697984
-1873245.297,1385937.753,0.08200226
-2926798.02,3058105.031,0.055726554
-2113967.305,1489390.185,0.0022654373
-1850754.944,1322950.167,0.03710469
-2284700.702,2237062.156,0.02583349
-1946172.116,1272535.43,0.048858248
-2179130.151,-51118.549,0.051482853
-1878449.943,-599275.744,0.0059976513
-2094810.086,1471110.985,0.024263212
-3033785.081,3121938.717,0.053045858
-2138810.446,1566821.076,0.0055018067
-2138891.308,1741844.417,0.050773878
-1873948.741,1289676.863,0.1528083
-1894191.688,1387080.734,0.007253971
-1847717.231,1220836.063,0.16005395
-2942765.604,3017871.258,0.070531376
-1905641.249,1256892.725,0.08942275
-1874420.754,1286754.477,0.1528083
-1868097.907,1359958.484,0.0042576334
-1878115.331,1291680.424,0.1528083
-2096756.898,1389168.803,0.0018421158
-2197201.941,-23943.6956,0.04586706
-2286454.849,2576588.46,0.114863165
-1872361.017,1291892.201,0.069849856
-2183228.403,-96244.08171,0.010782173
-1969202.739,-483084.5199,0.004686686
-2005383.554,-518989.8906,1.8118318E-4
-1881789.467,-790132.372,1.8218385E-4
-1874049.499,1267678.593,0.09603109
-1881363.909,-730444.361,3.952715E-4
-2030036.585,-509791.4777,1.661881E-4
-1934841.506,1424826.964,0.050815947
-1888210.521,-663064.2488,0.008496472
-2960234.826,3088079.264,0.03559255
-2182726.813,-299820.9653,8.2653685E-4
-2380326.457,2644760.056,0.0039676256
-2247428.221,213066.2957,0.03727605
-2955621.128,3110021.182,0.04189051
-2022113.782,1371261.894,0.08032297
-1916826.065,-556807.988,1.0089328E-4
-1876948.783,-807109.4322,2.8005306E-4
-1876660.92,1400342.058,0.1825399
-1887653.987,1261510.984,0.070177145
-1860953.28,-861540.6296,0.0031181357
-2063900.985,1737375.129,0.14635128
-1882689.285,-746498.2882,3.323507E-4
-1880029.724,1369692.775,0.005145865
-1889298.008,1373857.061,0.008940508
-1868803.893,1223993.608,0.108173035
-2218877.906,2107936.001,0.046166304
-1938192.084,1415022.618,0.23835598
-2936238.548,3080588.101,0.048469305
-1894325.437,1253137.331,0.070177145
-1848076.043,1240342.907,0.14141132
-2123340.096,1663580.972,0.05160551
-1865836.178,1224200.188,0.108173035
-1835606.169,1313904.837,0.06384818
-2085733.351,1401951.95,0.006040022
-2083589.271,1806614.817,0.03705472
-1887020.04,-600801.0855,5.8870883E-5
-1903429.585,1259022.519,0.08942275
-1859734.102,1253655.322,0.09006056
-1888316.219,1255284.676,0.070177145
-2073768.463,1380619.902,0.011908413
-1846423.781,1252324.761,0.085992105
-1881729.479,-761492.3159,4.0540323E-4
-2233332.593,1947091.865,0.0848925
-1855008.971,1284601.003,0.076713115
-2012844.235,1229953.785,0.026778536
-1835780.138,1249058.911,0.19545986
-3441603.322,2943192.78,0.028250774
-1879371.653,-807913.9375,2.8005306E-4
-3614641.301,3093344.086,0.143001
-2060660.918,-450478.7226,0.0011002137
-4155146.673,3191420.079,0.079971634
-2241788.694,89696.75059,0.02177165
-2290144.018,2529905.855,0.06976927
-1867303.737,1374032.967,0.012770475
-2289834.001,2341067.445,0.036655445
-2122523.854,1516397.164,0.0054207463
-2253589.324,2389765.465,0.027127396
-1871741.395,-813055.9239,0.0031082171
-2081483.523,1478198.631,0.053895667
-2157580.006,-164877.1045,0.019730203
-1878736.484,1349596.589,0.021875655
-2074015.688,1807389.837,0.08236394
-2995668.451,3097193.067,0.038077738
-2002625.771,1292740.391,0.02121515
-2006916.006,1361542.054,0.07721912
-1831362.106,1240225.403,0.19545986
-2219812.734,-11386.57244,0.004095044
-1835279.538,-945607.0751,0.0068525295
-1867172.916,1250963.204,0.052740257
-1857156.916,-885029.937,3.585065E-4
-2086706.012,1694647.977,0.064143375
-2101651.398,1667588.371,0.035969816
-1857686.006,1348591.457,0.026244093
-1839862.491,1307006.176,0.06384818
-1834861.579,-919239.0114,0.02476098
-2296882.821,2513168.712,0.03558282
-1861002.46,-763708.1408,0.025258062
-1905772.482,1384539.119,0.014784284
-1924718.22,1240743.641,0.09802942
-2104158.171,1810636.891,0.030450158
-1844528.24,1244228.075,0.14141132
-1880805.695,1270792.814,0.09603109
-1869572.501,1272295.862,0.07071695
-2152807.246,-177673.8667,0.0104872985
-3036128.88,3135322.38,0.06951057
-1882110.509,1245472.643,0.04672818
-2081382.115,1781735.416,0.07293534
-2130814.188,1928858.311,0.09855557
-1864824.987,1289378.716,0.069849856
-2097618.592,830311.5573,0.04343325
-1898072.449,1240599.805,0.06252561
-2114962.506,835774.2493,0.03496737
-2082324.025,1721851.072,0.066420086
-1886598.001,1229724.09,0.087815545
-1926938.928,1262526.333,0.059054933
-1886903.867,-713238.6019,6.031987E-4
-1878095.132,-797136.1333,3.3539426E-4
-1872694.337,1332499.021,0.03596859
-1867566.593,1277041.226,0.07071695
-1995139.987,1328620.937,0.059544705
-1982226.809,1296655.872,0.025506346
-3723306.98,3129193.288,0.11948523
-1834073.734,1235020.917,0.10522795
-2892309.495,3044961.635,0.031541225
-3651206.148,3088249.612,0.11934416
-2164453.741,-75502.17404,0.040525038
-1958866.866,-624111.2143,1.8668345E-4
-2034434.386,1313089.693,0.0270582
-1877982.122,-729723.3828,3.952715E-4
-2218201.783,106327.4191,0.04315337
-2921782.622,3018659.844,0.07131332
-1870831.807,1241938.113,0.055647247
-1891367.783,1391165.154,0.0281544
-2103633.211,1687324.747,0.033774547
-2033036.899,-508718.2038,1.661881E-4
-2114998.629,-341419.4546,0.057531536
-1858516.571,1305058.915,0.06094397
-1855362.229,-753078.286,0.020259894
-1854544.069,1306680.754,0.06094397
-2026631.044,1263205.389,0.012654341
-1917351.457,-543948.1264,5.8498776E-5
-1860669.743,1288708.243,0.076713115
-2086052.475,1489363.277,0.059503634
-1993937.103,1362355.676,0.076212786
-1905244.625,1404868.151,0.054451264
-2280553.187,2357437.451,0.0074633453
-2109037.424,-405819.5469,6.088649E-4
-1862942.589,1264953.925,0.105166346
-1863903.452,1325624.229,0.08463659
-1868724.915,1384587.162,0.08200226
-2282943.987,2280968.874,0.03668577
-1895185.133,1262879.065,0.15851822
-1858300.681,1262096.668,0.105166346
-1928699.46,1431671.833,0.050815947
-1875949.977,1340328.809,0.036973115
-4160027.709,3237110.076,0.2354834
-1881579.463,1329842.91,0.0973458
-1881942.135,1261132.57,0.06507835
-1897501.917,1389173.993,0.014784284
-1833752.466,1260117.359,0.1634802
-1839750.463,1236597.893,0.10522795
-1858192.195,1334439.518,0.017238395
-1944142.687,1467514.14,0.024288284
-1889304.792,-575312.2898,0.007643806
-1977638.301,1304802.395,0.04445214
-3253256.62,2936342.947,0.06577539
-1857713.692,-744950.7754,0.02571702
-2977016.87,3067936.758,0.029712036
-2129544.526,-320860.6387,0.023746496
-1890776.608,1258564.001,0.070177145
-2085868.888,-529294.507,0.0023875681
-2013702.503,-460875.9441,2.2270896E-4
-1794561.947,-1039948.506,0.02453894
-1831874.411,-959271.5073,0.004933678
-1880993.804,1284059.343,0.1528083
-2048052.408,-396920.3319,0.014153345
-1883411.272,-615586.6711,0.003804335
-1863036.899,1275061.24,0.07071695
-1860263.588,1244787.124,0.093286455
-3355737.642,2989150.304,0.09752862
-1856989.611,-810081.3711,0.030266777
-2085288.077,1694014.28,0.064143375
-1885124.196,-695365.4271,0.0064579383
-1899537.462,-588054.5045,1.1780037E-4
-2911686.356,3100890.037,0.025600228
-2025942.717,1236639.88,0.0033575254
-2114068.345,1697642.97,0.025568804
-1847405.632,1222927.613,0.16005395
-1881309.774,1256988.781,0.06507835
-2310413.483,2461625.694,0.013630921
-1888149.139,1372512.191,0.008940508
-1866889.53,1382135.357,0.08200226
-2124195.093,-326061.7875,0.029859547
-2113633.254,-429039.8013,0.014711733
-2128844.988,-301550.067,0.026662504
