"","Species","Longitude","Latitude","Depth","90th_%_Temp","Mean_Chl","Salinity","Substrate"
"151","background",-3191241.86389931,2941294.52760359,-79.8871765136719,11.1706590652466,2.50539469718933,32.3710174560547,3
"152","background",-3875419.94370409,3221896.5641815,-42.0210800170898,8.40408229827881,2.17775321006775,31.8755722045898,3
"153","background",-1987918.2243888,1537340.55304027,-1.20103013515472,-9999,-9999,-9999,-9999
"154","background",-2615210.34313388,3037345.06300493,-115.732192993164,13.5260925292969,2.20860838890076,30.6231575012207,4
"155","background",-3607420.85572432,3086083.40041265,-25.570161819458,10.6419649124146,2.18981790542603,31.3633270263672,4
"156","background",-1884615.32579125,-637287.090569627,-110.51830291748,22.4894332885742,2.2170615196228,33.465461730957,2
"157","background",-1835219.44198042,1224663.55771871,-27.2724418640137,-9999,16.6768970489502,29.0855178833008,-9999
"158","background",-1917375.57596444,1396417.01281293,-73.0442199707031,19.3934593200684,20.8157367706299,27.6363658905029,5
"159","background",-1882712.27726381,-630039.45400073,-41.5824890136719,22.9319705963135,4.68526363372803,33.4668121337891,-9999
"160","background",-1983240.51241153,-545130.664581079,-239.76106262207,21.5606536865234,0.879920601844788,33.4601631164551,4
"161","background",-2018749.55188815,1023893.02665793,-68.68505859375,16.0080471038818,8.63114833831787,29.4036064147949,2
"162","background",-2925148.95025274,2986037.22215236,-140.148300170898,11.7966356277466,2.74549293518066,32.1836280822754,5
"163","background",-1882312.27861339,1363921.06066263,-237.329193115234,19.3271427154541,16.1621513366699,25.3967247009277,4
"164","background",-3690354.73943661,3226879.71606379,-67.9208908081055,9.33007907867432,2.46272492408752,31.7766647338867,2
"165","background",-2231397.22568598,1699.8585746726,-396.705993652344,15.2662267684937,2.49471163749695,33.2011680603027,2
"166","background",-3565674.90615425,2977738.45805619,-130.702774047852,10.7906074523926,1.84309065341949,31.9985198974609,3
"167","background",-2092612.3357151,827203.909363281,-77.7014083862305,14.3018836975098,7.15057516098022,31.9843196868896,2
"168","background",-2065573.68671457,825480.922408697,0,13.7381038665771,-9999,-9999,-9999
"169","background",-1871984.62258126,1327732.7820602,-68.6904449462891,19.1669425964355,8.71252155303955,26.0678672790527,4
"170","background",-1843204.32213728,1215510.95188138,-47.2237396240234,10.6456823348999,11.9314031600952,29.2956676483154,2
"171","background",-1853651.87296568,1290942.11435331,-108.547073364258,11.8737058639526,6.09983777999878,28.6302261352539,5
"172","background",-1887168.12111124,-713541.425642346,-270.748779296875,21.6244640350342,1.67311751842499,33.4426383972168,5
"173","background",-2085296.38134994,792523.483828085,-11.0374269485474,12.7097492218018,11.1310138702393,31.9425163269043,-9999
"174","background",-2107749.35317664,1464412.95369855,-335.946929931641,14.5031785964966,3.62982606887817,31.7665100097656,2
"175","background",-1886868.35287568,-590549.228626505,-352.915069580078,22.5739116668701,1.75918769836426,33.4289779663086,5
"176","background",-2104634.80518099,810551.523259896,-97.0724716186523,14.6494436264038,6.30901527404785,32.0397186279297,2
"177","background",-1848956.24568053,1307507.67944306,-151.441604614258,17.6040668487549,12.0027275085449,27.1561603546143,5
"178","background",-2077924.69882207,1601232.15963782,-4.20152711868286,-9999,-9999,-9999,-9999
"179","background",-3250534.52515391,2991707.56186237,-1.35750246047974,9.24948120117188,5.01135349273682,32.3251075744629,3
"180","background",-2091038.61765143,861197.255232211,-102.956497192383,15.4729766845703,4.01201105117798,31.9431991577148,1
"181","background",-1885182.53218942,1336086.87220573,-0.38798788189888,18.2287750244141,8.04474258422852,-9999,4
"182","background",-3196090.6110392,2914735.07494058,-236.904113769531,10.9886932373047,2.02124547958374,32.3617324829102,3
"183","background",-1979420.69690594,-664401.606673194,-380.76708984375,20.6653099060059,0.545549750328064,33.4495887756348,4
"184","background",-1837889.19140457,1211750.63704672,-54.7369117736816,-9999,30.0791969299316,28.8890895843506,-9999
"185","background",-3255953.58767328,2991802.31048814,-1.53330445289612,10.0236787796021,3.19406270980835,32.1413993835449,3
"186","background",-1866145.71324154,1485829.76290523,-0.334830462932587,-9999,-9999,-9999,-9999
"187","background",-1870726.16072809,1293183.40808091,-80.0574340820312,10.7551498413086,6.32210493087769,28.8118839263916,3
"188","background",-3604390.6028849,2979219.21790458,-142.436141967773,10.8781843185425,2.470046043396,32.1091270446777,3
"189","background",-1992320.56999529,-587210.699602731,-184.105651855469,20.6444683074951,0.865821659564972,33.4662704467773,2
"190","background",-1845448.62645693,1235425.55359644,-22.9107055664062,13.2206220626831,14.9795351028442,29.6250476837158,4
"191","background",-1859406.34285408,1216618.85102589,-13.8094005584717,10.3314599990845,6.39873695373535,29.7554149627686,2
"192","background",-1841557.90769655,1362822.59527317,-0.631568551063538,12.511981010437,-9999,-9999,4
"193","background",-3887350.22926166,3116816.69490299,-84.7460708618164,9.73531532287598,1.4997740983963,31.6305332183838,2
"194","background",-2194838.43834602,576672.721143831,-389.217987060547,13.3979558944702,1.49958670139313,32.745719909668,4
"195","background",-2082865.73843027,1717803.72302392,-46.9567985534668,14.0863485336304,8.30292415618896,30.3804054260254,2
"196","background",-1811631.9624197,1240909.69697899,-1.30716192722321,-9999,-9999,-9999,-9999
"197","background",-1945077.30012982,-506456.948982728,-26.2671184539795,20.9520301818848,3.9576108455658,33.4299621582031,2
"198","background",-1883084.0669515,-730830.094398022,-309.492523193359,21.2670936584473,1.66538393497467,33.4451446533203,5
"199","background",-2125845.27621133,814764.98898756,-107.011978149414,15.0189228057861,2.64024949073792,31.9795074462891,1
"200","background",-1982821.61865023,-456857.64212935,-14.6265106201172,17.8747253417969,4.15634632110596,33.4747657775879,5
"201","background",-1880718.93984987,1222182.14818804,-5.55089902877808,10.4082345962524,5.57529067993164,-9999,-9999
"202","background",-1864759.32797961,1260972.76249466,-110.312004089355,11.2686347961426,3.93553495407104,30.0671367645264,3
"203","background",-1904547.78747205,-661912.145514846,-206.141311645508,22.1917533874512,1.4625209569931,33.4587593078613,1
"204","background",-1898837.00322296,1490201.14044778,-1.47468364238739,-9999,-9999,-9999,-9999
"205","background",-1874671.31860512,1328665.1723012,-4.6956353187561,18.1572914123535,8.56762790679932,26.1158447265625,4
"206","background",-1865620.48640893,-652921.889701714,-1.85433971881866,-9999,-9999,-9999,-9999
"207","background",-1941916.31181486,-477200.217407451,-2.69817447662354,18.8699989318848,-9999,-9999,-9999
"208","background",-1826053.92604213,1265422.31788526,-8.50980377197266,8.56402015686035,19.1961727142334,28.8590545654297,5
"209","background",-1923563.92583039,1431408.56831733,-136.070236206055,19.833854675293,22.7449417114258,27.5653953552246,4
"210","background",-1828274.73909605,1302634.69807572,-5.28306341171265,15.0968599319458,14.3705148696899,-9999,-9999
"211","background",-3292802.19476533,3142474.36737809,-0.657400190830231,8.18566513061523,5.96960735321045,-9999,-9999
"212","background",-2966506.74755527,3188373.29814931,-24.0783557891846,9.89372539520264,1.85909521579742,30.9952583312988,2
"213","background",-2140952.73687144,-253873.800627745,-231.493789672852,15.1624193191528,4.87141847610474,33.4345016479492,2
"214","background",-1831994.61740388,-1233536.9339864,-309.990539550781,23.773796081543,1.29418456554413,33.6407508850098,1
"215","background",-2016675.69462557,1367476.06525837,-41.7815361022949,13.9217500686646,11.5139608383179,31.1893367767334,3
"216","background",-1906833.17592838,1237860.94839467,-27.7946434020996,10.0876426696777,7.31648349761963,31.3569660186768,-9999
"217","background",-1858655.11749138,1203364.32533419,-23.0756931304932,10.8952770233154,16.5534801483154,29.3596611022949,-9999
"218","background",-2235779.69122153,154760.926779127,-148.599838256836,13.3541326522827,3.28268027305603,33.1900596618652,5
"219","background",-1940314.08008618,1503310.34468869,-0.40956848859787,18.8715629577637,-9999,-9999,4
"220","background",-1828146.7840962,1293653.26315082,-8.6155252456665,14.0165214538574,8.05689239501953,28.5976867675781,-9999
"221","background",-3267009.6504539,3032480.03140735,-8.78987693786621,11.0151453018188,3.32348680496216,31.809061050415,3
"222","background",-1845145.53396754,1261765.02235941,-20.9499530792236,10.1229162216187,3.52765417098999,29.2849617004395,2
"223","background",-3088300.4538013,3126348.10499438,-163.337524414062,11.2513017654419,2.68130421638489,31.3525295257568,5
"224","background",-1983712.7097336,1326852.14628283,-23.0759963989258,12.6151323318481,12.3032255172729,31.2131175994873,3
"225","background",-3446683.15448196,2946051.20394766,-185.702224731445,10.8411874771118,1.60927963256836,32.0452728271484,2
"226","background",-1857613.4548893,1272341.35202213,-43.2576751708984,9.79396533966064,3.74224352836609,29.1024303436279,3
"227","background",-1856825.57029504,1257849.88865422,-86.7712249755859,11.3947734832764,4.7009744644165,29.8323783874512,5
"228","background",-2110615.49574523,-434429.943358131,-107.221244812012,16.7520809173584,2.93148231506348,33.4739227294922,2
"229","background",-2098273.96480807,1502756.61243071,-71.6970901489258,14.4947347640991,10.0311803817749,31.5120182037354,3
"230","background",-3628290.77723403,3007067.23617614,-21.8907375335693,10.3886661529541,2.73555088043213,31.9491882324219,2
"231","background",-1877548.08385622,1367344.39383717,-237.329193115234,19.3271427154541,16.1621513366699,25.3967247009277,4
"232","background",-1920765.94402593,-527049.13050508,-195.555953979492,22.1413536071777,3.10039782524109,33.4139289855957,5
"233","background",-2177420.54118005,-72110.1807939233,-259.416015625,14.8378267288208,4.99423980712891,33.4264068603516,5
"234","background",-1857770.5518018,1251270.64814317,-86.7712249755859,11.3947734832764,4.7009744644165,29.8323783874512,5
"235","background",-2929313.57826286,2960743.492232,-119.037200927734,11.9793004989624,1.94778621196747,32.2352256774902,5
"236","background",-1976043.48304101,1306242.87479578,-153.493423461914,12.4875659942627,8.27000045776367,31.2544231414795,2
"237","background",-2180821.30712164,-147533.25460214,-159.598159790039,14.7262420654297,2.57456088066101,33.3970489501953,5
"238","background",-1953557.05507552,1270441.66249799,-71.7508926391602,10.0980701446533,5.67658996582031,31.4694938659668,-9999
"239","background",-3285345.38025857,3080924.46768636,-248.573226928711,11.1617279052734,2.42399668693542,31.3706932067871,4
"240","background",-2282011.08109185,2012006.15969712,-34.9275665283203,13.7070512771606,9.28576183319092,32.0966377258301,2
"241","background",-2116189.73043978,-457170.255627283,-324.466674804688,17.6182899475098,2.36386632919312,33.4645156860352,5
"242","background",-1916803.97437844,-520369.840353795,-9.84241390228271,21.4623851776123,4.07665634155273,33.4136543273926,-9999
"243","background",-2078270.09733913,-456038.628554066,-174.275482177734,19.2408084869385,2.27990007400513,33.5356140136719,2
"244","background",-3133665.08818116,3085780.85013292,-15.2909021377563,10.437539100647,12.7259941101074,-9999,1
"245","background",-1856543.45071062,1213280.58308439,-13.8094005584717,10.3314599990845,6.39873695373535,29.7554149627686,2
"246","background",-1875518.09839948,-609575.608240261,-81.0353927612305,22.728551864624,2.06456923484802,33.4382629394531,2
"247","background",-3425365.88128378,3006006.48947453,-94.7502899169922,10.4558124542236,1.49660897254944,31.7496337890625,2
"248","background",-1892138.79861208,1291090.85714272,-0.612848579883575,11.1763401031494,6.5164155960083,-9999,3
"249","background",-2014053.14087752,-491803.755035692,-265.139587402344,21.0519866943359,1.38584530353546,33.4487419128418,4
